"time","bsp","awa","aws","twa","tws","twd","lat","lon","cog","sog","index","opt_v","pol_perc"
2018-07-15 07:15:00,1.8334375,29.259375,4.909375,53.24125,3.018125,15.15,43.767311130625,-82.540718468125,321.920625,2.491,27899.4,2.186237390625,Inf
2018-07-15 07:20:00,1.72277227722772,29.6237623762376,4.89405940594059,52.2504950495049,3.07465346534653,16.5356435643564,43.7697155079208,-82.5440775326733,317.088118811881,2.38475247524752,28206.5940594059,2.1519680709571,Inf
2018-07-15 07:25:00,1.37971631205674,35.0035460992908,4.13404255319149,60.8893617021277,2.67255319148936,58.3184397163121,43.7714620907801,-82.5471800588653,308.989361702128,2.12042553191489,28471.695035461,2.08756516312057,Inf
2018-07-15 07:30:00,0.136,49.309375,2.56125,73.25875,2.0221875,206.799375,43.772182335,-82.54978958125,284.293125,1.1595625,28779.90625,1.68996185104167,7.89277922255837
2018-07-15 07:35:00,0.540965517241379,43.1206896551724,3.01724137931034,70.1386206896552,2.18834482758621,87.7068965517241,43.7725591144828,-82.5518638496552,298.235172413793,1.49710344827586,29050.0344827586,1.84902238735632,Inf
2018-07-15 07:45:00,1.84166666666667,34.05,4.96333333333333,61.3266666666667,3.21933333333333,13.99,43.7753078433333,-82.5578863833333,312.66,2.55833333333333,29615.7666666667,2.63096192222222,70.6345136211779
2018-07-15 07:50:00,2.36530054644809,36.9836065573771,5.26939890710382,68.620218579235,3.40885245901639,20.5863387978142,43.7777682601093,-82.5635149546448,311.965027322404,2.99043715846995,29770.8306010929,2.92490294080146,81.0369108685941
2018-07-15 07:55:00,1.43785714285714,42.5051020408163,4.03367346938775,73.9632653061225,2.83612244897959,15.465306122449,43.7791175132653,-82.5666427132653,301.502040816327,2.21938775510204,29980.6326530612,2.48068558673469,58.2885672617571
2018-07-15 08:00:00,0.709333333333333,38.3,3.39777777777778,63.04,2.36288888888889,14.6355555555556,43.7809058866667,-82.5722640377778,311.511111111111,1.61044444444444,30471.3777777778,1.92355905185185,37.6507202235944
2018-07-15 08:05:00,0.631806451612903,41.0967741935484,3.35354838709677,66.1322580645161,2.45406451612903,40.8567741935484,43.7815766077419,-82.5736211290323,306.843225806452,1.56870967741935,30632.8064516129,2.00447362580645,Inf
2018-07-15 08:10:00,0.153586206896552,-26.9344827586207,2.70275862068966,-33.3206896551724,2.24206896551724,264.174482758621,43.7826261627586,-82.5754627896552,4.60758620689655,0.969655172413793,30957.6344827586,1.88927452988506,Inf
2018-07-15 08:15:00,1.11713235294118,-48.7794117647059,3.42941176470588,-79.0919117647059,2.58992647058824,306.759558823529,43.7838268169118,-82.5749625080882,25.8625,1.80367647058824,31187.0882352941,2.31819063480392,48.1610141571011
2018-07-15 08:25:00,1.43857142857143,-49.0714285714286,3.42857142857143,-87.2785714285714,2.60142857142857,304.642857142857,43.7899523857143,-82.5722470071429,31.9428571428571,2.13785714285714,31301.3571428571,2.37459285714286,62.1691727675502
2018-07-15 09:25:00,1.65921348314607,30.2219101123596,3.5061797752809,66.635393258427,1.9835393258427,194.539887640449,43.814443838764,-82.5628867303371,291.744382022472,2.29106741573034,31455.0898876404,1.70447688951311,99.6798186689171
2018-07-15 09:30:00,1.43298780487805,-28.4420731707317,3.26036585365854,-45.034756097561,2.36628048780488,273.976219512195,43.8159232695122,-82.5652597591463,5.10243902439024,2.04884146341463,31750.5670731707,2.09296669613821,71.5988715654392
2018-07-15 09:35:00,1.16504716981132,-48.0471698113208,2.70518867924528,-88.6698113207547,2.01683962264151,282.550471698113,43.8182952919811,-82.5645074188679,11.1849056603774,1.80339622641509,32049.8113207547,1.81340766273585,65.7583389764045
2018-07-15 09:40:00,0.770421686746988,-46.9638554216867,2.06626506024096,-90.1873493975904,1.50849397590361,275.799397590361,43.8205559819277,-82.564381839759,6.01927710843373,1.48379518072289,32335.2951807229,1.33637116365462,60.0022350049434
2018-07-15 09:45:00,0.632028301886792,-54.2358490566038,2.1188679245283,-90.5094339622642,1.72127358490566,288.304245283019,43.8223091726415,-82.564136595283,18.8660377358491,1.34165094339623,32631.6273584906,1.48619848663522,Inf
2018-07-15 09:50:00,0.56218085106383,-54.7712765957447,1.69255319148936,-102.307446808511,1.43117021276596,299.603723404255,43.8240086425532,-82.5631832781915,41.8829787234043,1.31702127659574,32930.829787234,1.2399288927305,Inf
2018-07-15 09:55:00,0.88009900990099,-54.2821782178218,2.53465346534653,-89.9707920792079,2.06272277227723,302.405940594059,43.8256124925743,-82.5619563935644,32.3623762376238,1.54227722772277,33226.8613861386,1.82554779537954,48.4094696163566
2018-07-15 10:00:00,1.64615,-44.1425,3.6265,-79.764,2.5755,306.4575,43.828094627,-82.560555883,26.215,2.16795,33534.355,2.30048177,72.7925121168019
2018-07-15 10:05:00,1.7419689119171,-57.3134715025907,3.55181347150259,-95.3067357512953,3.00678756476684,288.676165803109,43.8310241010363,-82.5592016238342,23.9652849740933,2.21352331606218,33837.7046632124,2.74126259326425,64.7243854532618
2018-07-15 10:10:00,1.75931707317073,-57.6121951219512,3.63658536585366,-94.9478048780488,3.09643902439024,280.806341463415,43.8339215863415,-82.5585007180488,15.7770731707317,2.2479512195122,34125.5317073171,2.80264218617886,64.4328381326952
2018-07-15 10:15:00,1.5220625,-45.209375,3.295,-83.036875,2.363875,297.736875,43.836706668125,-82.557716409375,20.78625,2.0581875,34403.58125,2.13516746770833,72.3888002053266
2018-07-15 10:20:00,1.21205714285714,-51.7028571428571,2.84,-90.2845714285714,2.24942857142857,302.060571428571,43.83934688,-82.556421696,32.4022857142857,1.81977142857143,34700.76,2.02119504857143,60.7464785806953
2018-07-15 10:25:00,1.29162436548223,-51.2081218274112,2.97157360406091,-89.9705583756345,2.31096446700508,288.971065989848,43.8415952878173,-82.5555257781726,18.9842639593909,1.89482233502538,34991.6294416244,2.07506144923858,63.8493136230374
2018-07-15 10:30:00,2.2092972972973,-44.8810810810811,4.38378378378378,-80.0394594594595,3.14972972972973,302.067567567568,43.844529547027,-82.5547914383784,22.1210810810811,2.62,35279.4594594595,2.81686657927928,80.7976490903649
2018-07-15 10:35:00,2.13543689320388,-44.0509708737864,4.39320388349515,-78.4441747572816,3.11922330097087,313.860194174757,43.847977226699,-82.5530082101942,32.3364077669903,2.55373786407767,35584.786407767,2.7761491407767,77.8632580490652
2018-07-15 10:40:00,2.21045685279188,-42.4670050761421,4.63604060913706,-74.7106598984772,3.25868020304569,323.407106598985,43.851129519797,-82.5506891106599,38.1086294416244,2.57994923857868,35880.3604060914,2.86742247546531,77.8239687194054
2018-07-15 10:45:00,2.05025773195876,-43.1417525773196,4.25,-76.6144329896907,3.00164948453608,329.390206185567,43.8538923149485,-82.5480545943299,49.7030927835052,2.42603092783505,36170.8865979381,2.6552660652921,78.4048525335623
2018-07-15 10:50:00,2.24117647058824,-43.531862745098,4.42303921568627,-78.578431372549,3.1218137254902,333.046078431373,43.8563232578431,-82.544904747549,51.6058823529412,2.59421568627451,36461.6323529412,2.79229742892157,80.9025730030371
2018-07-15 10:55:00,1.87939393939394,-43.1237373737374,3.93080808080808,-78.1767676767677,2.75171717171717,338.89797979798,43.858562459596,-82.5412702368687,57.0717171717172,2.32984848484849,36756.1767676768,2.45042429545455,77.2167592063803
2018-07-15 11:00:00,2.49637254901961,-42.4240196078431,5.30147058823529,-72.8362745098039,3.75833333333333,345.721078431373,43.860871747549,-82.5376829240196,60.4049019607843,2.84362745098039,37056.3823529412,3.27867263071895,76.7486543172271
2018-07-15 11:05:00,2.91550724637681,-43.8478260869565,5.64275362318841,-77.6934782608696,4.01579710144928,332.025362318841,43.8628019094203,-82.5334086231884,70.5565217391304,3.24434782608696,37307.6086956522,3.57708081280193,82.2715493052585
2018-07-15 11:10:00,1.86288888888889,39.8888888888889,4.10888888888889,72.1844444444444,2.87488888888889,36.6977777777778,43.8658418155556,-82.5354085533333,316.273333333333,2.39755555555556,37443.2222222222,2.44310282222222,Inf
2018-07-15 11:15:00,1.51778378378378,40.5162162162162,3.42918918918919,77.1610810810811,2.32578378378378,31.0962162162162,43.8667157810811,-82.5375261810811,313.988648648649,2.13881081081081,37609.2162162162,2.00641376666667,Inf
2018-07-15 11:20:00,2.03213675213675,35.1196581196581,4.4974358974359,65.7555555555556,2.83042735042735,30.3008547008547,43.8683473820513,-82.5400939615385,324.564102564103,2.54478632478632,37857.7606837607,2.35373108262108,Inf
2018-07-15 11:35:00,2.01682170542636,33.9922480620155,4.77906976744186,60.877519379845,3.05038759689922,65.6790697674419,43.8784555147287,-82.5469863054264,4.87984496124031,2.50860465116279,38847.5503875969,2.40380626098191,Inf
2018-07-15 11:40:00,2.56848648648649,31.2108108108108,5.30324324324324,59.3210810810811,3.21589189189189,63.7016216216216,43.8817201286486,-82.5471674654054,4.35189189189189,2.90302702702703,39105,2.56167958558559,101.630952973668
2018-07-15 11:45:00,2.45806451612903,32.3897849462366,4.96021505376344,62.2301075268817,3.00209677419355,75.5236559139785,43.8857184693548,-82.547267122043,13.3118279569892,2.81059139784946,39404.5967741935,2.46064690860215,101.211009135044
2018-07-15 11:50:00,2.62354838709677,36.1491935483871,5.02741935483871,67.9467741935484,3.21056451612903,91.3927419354839,43.8887342758064,-82.5465165217742,23.4177419354839,2.90967741935484,39637.1693548387,2.71427407123656,99.3090028527022
2018-07-15 12:05:00,3.83111111111111,52.8253968253968,5.58333333333333,98.6436507936508,4.49904761904762,89.4769841269841,43.9039539246032,-82.5515299698413,350.784920634921,4.08944444444444,39818.373015873,4.09340858068783,94.2720774359635
2018-07-15 12:10:00,3.9698,51.125,5.839,96.739,4.5826,87.299,43.9086071665,-82.553542975,350.5975,4.21555,40063.285,4.19551304416667,95.3962604244813
2018-07-15 12:15:00,4.03040609137056,57.2639593908629,5.88781725888325,102.090355329949,5.0794923857868,92.6157360406091,43.9140570385787,-82.5559221106599,350.500507614213,4.25269035532995,40355.2944162437,4.599484178511,88.0183600815225
2018-07-15 12:20:00,4.09979274611399,59.0336787564767,6.03989637305699,103.335751295337,5.3220207253886,94.059067357513,43.9200398632124,-82.5584598880829,350.70207253886,4.33264248704663,40664.4093264249,4.8113113626943,85.4970642099491
